Close,Volume,EMA5,EMA13,EMA26,MACD,SIGNAL,RSI,ROC,worked?,percentage_returns given
805,22462366,818.8241181,819.2005642,810.3045535,9.381697163,11.88898816,47.70333438,-4.183776707,0,0.080745342
764.35,17279260,800.6660787,811.3647693,806.9005125,4.27246883,10.36568429,33.88113375,-7.80967314,1,5.403283836
794.05,13717998,798.4607192,808.8912308,805.9486227,2.590053825,8.810558199,46.15668098,-3.176441897,0,1.460865185
792.65,9313576,796.5238128,806.571055,804.9635395,1.130725216,7.274591603,45.72572557,-2.90911318,0,1.640068126
782.55,18442824,791.8658752,803.1394757,803.3032773,-0.831207173,5.653431848,42.63313081,-5.637284457,0,2.951888058
782.2,5087642,788.6439168,800.148122,801.7400716,-2.386781469,4.045389184,42.52579462,-5.497160807,0,2.997954487
805.65,8178091,794.3126112,800.9341046,802.0296959,-1.707681201,2.894775107,51.36145535,-3.079699248,0,1.135728915
793.55,5881438,794.0584075,799.8792325,801.4015703,-2.121403997,1.891539286,47.31914073,-4.374284509,0,2.677840086
785.6,5497672,791.2389383,797.8393422,800.2310836,-3.055558278,0.902119773,44.82304853,-4.276836847,1,3.716904277
793.45,8201713,791.9759589,797.2122933,799.7287811,-3.126413533,0.096413112,47.75371503,-1.434782609,0,2.690780768
789.55,3679845,791.1673059,796.11768,798.9747973,-3.457409376,-0.614351385,46.43416467,3.296918951,1,3.198024191
783.65,6335025,788.6615373,794.3365828,797.8396272,-4.147991197,-1.321079348,44.43382127,-1.3097412,1,3.974988834
783.05,10402917,786.7910249,792.7242138,796.7440992,-4.689638023,-1.994791083,44.22517033,-1.211127231,1,4.054658068
814.8,20636344,796.1273499,795.8778976,798.0815734,-2.527798494,-2.101392565,55.99961283,4.121142419,0,-3.52233677
786.1,15150858,792.7848999,794.4810551,797.1940494,-3.094701444,-2.300054341,46.45319314,0.49859371,0,-1.863630581
768.3,13762133,784.6232666,790.7409043,795.0537495,-4.923531944,-2.824749861,41.70462663,-4.636008192,0,0.409996095
771.45,10767032,780.2321777,787.9850609,793.3053236,-6.048985675,-3.469597024,42.81860544,-2.784953689,0,-0.252770756
769.5,9860495,776.6547852,785.3443379,791.5419663,-7.017372665,-4.179152152,42.27998062,-2.049389002,0,-0.214424951
767.85,10037200,773.7198568,782.8451468,789.7870058,-7.827734293,-4.908868581,41.80082922,-3.226416283,0,-13.96757179
643.55,90152532,730.3299045,762.9458401,778.954635,-18.28909757,-7.584914379,21.77794244,-18.49154582,1,6.534068837
650.6,60516887,703.7532697,746.8964344,769.4468843,-25.71450644,-11.21083279,24.00150552,-16.97824284,1,5.733169382
635.35,25666433,680.9521798,730.9612294,759.5137817,-32.45561587,-15.45978941,22.51084926,-18.86214163,1,11.59203589
637.45,16549337,666.4514532,717.6024824,750.4720201,-37.19972593,-19.80777671,23.2180332,-21.76607757,1,11.22440976
648.85,2945433,660.5843021,707.7806992,742.9444631,-39.58329107,-23.76287958,27.10711324,-17.45961074,1,9.778839485
650.65,16709764,657.2728681,699.6191707,736.1078362,-40.85607525,-27.18151872,27.72955783,-15.31302876,1,10.67394144
660.6,22879467,658.3819121,694.0450035,730.5146631,-40.59394234,-29.86400344,31.22560731,-14.3690453,1,9.006963367
685.6,27405901,667.454608,692.8385744,727.187651,-37.93165653,-31.47753406,39.18579818,-10.90318389,1,5.032088681
687.9,9713519,674.2697387,692.1330638,724.2774547,-35.2300747,-32.22804219,39.87527918,-10.41218988,1,4.680912923
709,29381982,685.8464925,694.5426261,723.1457914,-31.02877754,-31.98818926,45.93149011,10.17014995,0,1.565585331
696.1,12897805,689.2643283,694.7651081,721.1423994,-28.41261848,-31.2730751,43.07480002,6.993544421,1,3.447780491
712.3,21372589,696.9428855,697.2700926,720.4874069,-24.746823,-29.96782468,47.49144647,12.11143464,0,1.095044223
720.1,13733737,704.6619237,700.531508,720.4587101,-20.97052371,-28.16836449,49.52217997,12.9657228,0,-1.00680461
708.15,8585630,705.8246158,701.619864,719.5469538,-18.72618069,-26.27992773,46.5517657,9.139246359,0,0.684883146
704.4,6951494,705.3497439,702.0170263,718.4249572,-17.05353382,-24.43464895,45.62688413,8.260969799,0,1.256388416
691.35,9973690,700.6831626,700.4931654,716.4194048,-16.58973888,-22.86566693,42.46500628,4.654859219,1,3.16771534
705.3,10539902,702.2221084,701.179856,715.5957452,-14.9244894,-21.27743143,46.71580974,2.873395566,0,1.127179923
703.9,7362623,702.7814056,701.568448,714.7293937,-13.56140803,-19.73422675,46.34573687,2.325919465,0,1.328313681
705.2,7490916,703.5876037,702.0872412,714.0235127,-12.23521712,-18.23442482,46.76743412,-0.53596615,0,1.141520136
712.85,6495885,706.6750692,703.6247781,713.9365858,-10.44648957,-16.67683777,49.29304723,2.406263468,0,0.056112787
713,6142171,708.7833794,704.9640956,713.8672091,-8.914050725,-15.12428036,49.34379729,0.098273199,0,0.035063114
713.25,9692973,710.272253,706.1477962,713.8214899,-7.591894357,-13.61780316,49.43463279,-0.95125677,0,-1.59831756
693.2,14415826,704.581502,704.298111,712.2939721,-8.068929747,-12.50802848,42.80517059,-2.111134647,0,1.247836122
698.1,7334511,702.4210013,703.4126666,711.2425668,-7.959838616,-11.59839051,44.75504222,-0.894378194,0,1.539893998
690.6,27253106,698.4806675,701.5822856,709.7134878,-8.381948543,-10.95510211,42.37383657,-0.108483402,1,3.511439328
695.75,3861635,697.570445,700.749102,708.6791553,-8.206314457,-10.40534458,44.5552888,-1.354033745,0,2.781171398
701.85,4837683,698.9969634,700.9063731,708.173292,-7.488580465,-9.821991758,47.10924282,-0.29123455,0,2.19420104
696.35,4262379,698.1146422,700.2554627,707.2974926,-7.279659753,-9.313525357,45.09239207,-1.254963131,1,3.001364256
692.7,9383736,696.3097615,699.1761109,706.2161968,-7.32418444,-8.915657174,43.75365038,-2.82668163,1,4.092680814
698.35,5239013,696.989841,699.058095,705.6335156,-6.824889714,-8.497503682,46.40611163,-2.054698457,1,3.250519081
708.85,7427886,700.9432273,700.4569386,705.8717737,-5.518321029,-7.901667151,51.02808391,-0.616894497,0,1.721097552
714.85,4814422,705.5788182,702.5130902,706.5368275,-3.953136777,-7.111961077,53.4961005,3.123196769,0,0.867314821
715.1,5226096,708.7525455,704.3112202,707.1711366,-2.661859807,-6.221940823,53.60102642,2.435181206,0,2.041672493
717.25,6435865,711.5850303,706.1596173,707.917719,-1.448331015,-5.267218861,54.55076298,3.85896322,0,2.119205298
714.55,4457939,712.5733535,707.3582434,708.4089991,-0.696440013,-4.353063092,53.08134059,2.702120014,0,2.505073123
721.05,6043554,715.3989024,709.3142086,709.3453695,0.419103536,-3.398629766,56.14406864,2.735627271,0,1.581027668
702.1,11112042,710.9659349,708.2836074,708.8086755,-0.223352128,-2.763574238,46.59460433,0.825734185,1,4.828372027
711.3,10302412,711.0772899,708.7145206,708.9932181,0.009747874,-2.208909816,50.95598912,2.685145084,1,3.472515113
714,5616324,712.0515266,709.4695891,709.3640908,0.40764961,-1.685597931,52.18999901,2.240996635,1,3.081232493
729.7,10525565,717.9343511,712.3596478,710.8704544,1.967172056,-0.955043933,58.69769843,2.941383932,0,0.993558997
732.45,12215295,722.7729007,715.2296981,712.4689393,3.385975432,-0.08684006,59.73162701,2.462054977,0,0.614376408
730.85,7199210,725.4652671,717.4611698,713.8304993,4.331351575,0.796798267,58.80919682,2.202489162,0,0.834644592
731.55,7794167,727.4935114,719.4738598,715.143055,5.078511214,1.653140856,59.10673568,1.993726037,0,0.738158704
736,4975608,730.3290076,721.834737,716.6880138,5.961003681,2.514713421,61.03372356,3.001889301,0,0.129076087
733.4,2890759,731.3526717,723.4869174,717.9259387,6.377076084,3.287185954,59.27618261,1.712779974,0,1.718025634
728.95,3821806,730.5517812,724.2673578,718.7425359,6.27539975,3.884828713,56.28855129,3.824241561,0,2.338980726
736.95,3399094,732.6845208,726.0791638,720.0912369,6.762400915,4.460343153,60.17470878,3.606073387,0,1.228034466
732.9,5368416,732.7563472,727.053569,721.0400342,6.743813213,4.917037165,57.39286449,2.647058824,0,1.787419839
731.15,6927885,732.2208981,727.6387734,721.7889205,6.512796488,5.23618903,56.18421371,0.198711799,0,2.031046981
736.85,2112415,733.7639321,728.9546629,722.9045561,6.712281429,5.53140751,59.198216,0.600723599,0,1.24177241
734.7,5658200,734.0759547,729.7754254,723.7782926,6.620569843,5.749239976,57.58904884,0.526783882,1,5.287872601
746,7882938,738.0506365,732.0932218,725.424345,7.374692448,6.074330471,63.24418725,1.975258014,1,3.974530831
738.85,6519403,738.317091,733.0584758,726.418838,7.311116797,6.321687736,57.97639415,0.387228261,1,4.980713271
727.9,7899363,734.8447273,732.3215507,726.5285537,6.304484971,6.318247183,50.97395725,-0.749931824,1,6.559967028
718.2,8639443,729.2964849,730.3041863,725.9116238,4.670178155,5.988633377,45.70739989,-1.474723918,1,7.999164578
727.55,13521186,728.7143233,729.9107311,726.032985,4.082385885,5.607383879,50.96633032,-1.275527512,1,6.611229469
738.15,9341405,731.8595488,731.0877695,726.9305417,4.420926005,5.370092304,56.15179351,0.716332378,1,5.080268238
773.55,36952038,745.7563659,737.1538024,730.3838349,7.459714692,5.788016782,68.23382904,5.799083635,0,0.271475664
775.65,11414418,755.7209106,742.6532592,733.7368841,9.923042413,6.615021908,68.78333884,5.265657868,0,1.121639915
767.55,6047430,759.6639404,746.2099365,736.2415594,11.09376308,7.510770142,64.17220288,4.47121274,0,2.18878249
767,5740586,762.1092936,749.1799456,738.5199624,11.84069507,8.376755129,63.85915541,2.815013405,0,2.262059974
767.85,3762957,764.0228624,751.8470962,740.6925578,12.35876778,9.173157658,64.15022086,3.92501861,0,2.148857199
768.45,3887680,765.4985749,754.2189396,742.7486646,12.67168778,9.872863683,64.36836578,5.570820168,0,2.765306786
762.5,4448374,764.49905,755.4019482,744.2117265,12.29780246,10.35785144,60.44066619,6.168198273,1,3.567213115
770.2,9733935,766.3993666,757.5159556,746.1367838,12.47897148,10.78207545,63.54113501,5.862140059,0,2.53180992
784.35,12528017,772.3829111,761.3493905,748.9673924,13.60747744,11.34715585,68.43678177,6.258890469,0,0.682093453
782.75,7540490,775.8386074,764.4066205,751.4698078,14.20892824,11.91951032,67.33574749,1.189321957,0,0.887895241
778.1,3741610,776.5924049,766.3628175,753.4424146,14.1472851,12.36506528,64.10770568,0.315864114,0,1.49081095
778,5121009,777.0616033,768.0252722,755.261495,13.92978936,12.6780101,64.03660831,1.361474822,0,1.503856041
789.7,6832757,781.2744022,771.1216619,757.8124954,14.53397601,13.04920328,68.44590709,2.95958279,0,-0.234266177
780.7,3859680,781.0829348,772.4899959,759.5078661,14.12376355,13.26411533,62.13506949,1.67350394,0,0.915844755
775.95,6092028,779.3719565,772.9842822,760.7258019,13.26250007,13.26379228,59.04100714,0.97599063,0,1.533603969
779.5,5104062,779.4146377,773.915099,762.1164833,12.71977227,13.15498828,60.61932634,2.229508197,0,1.071199487
767.4,6416745,775.4097585,772.9843706,762.5078549,11.18436134,12.76086289,53.10753651,-0.363541937,0,2.664842325
787.85,5771311,779.5565056,775.1080319,764.3850508,11.48528599,12.50574751,61.73732704,0.446229362,0,0.558481945
784.55,6310409,781.2210038,776.4568845,765.8787508,11.32691885,12.26998178,59.824048,0.22995848,0,0.981454337
771.35,7341622,777.9306692,775.7273296,766.2840285,10.02076888,11.8201392,52.77825054,-0.867497751,0,2.70953523
777.3,2853344,777.7204461,775.9519968,767.1000264,9.357879088,11.32768718,55.33200164,-0.089974293,0,2.618036794
773.2,3827682,776.2136307,775.5588544,767.5518763,8.404812966,10.74311233,53.19710872,-2.089401038,1,3.524314537
773.55,4312817,775.3257538,775.2718752,767.9961817,7.590247622,10.11253939,53.36253462,-0.915844755,1,3.477473984
781.05,2948825,777.2338359,776.0973216,768.9631312,7.463847451,9.582801004,56.87968302,0.657258844,0,2.483835862
792.25,4387430,782.2392239,778.4048471,770.6880845,8.173205181,9.300881839,61.54374377,1.635663887,0,1.035026822
786.45,5321680,783.6428159,779.5541546,771.8556338,8.173149782,9.075335428,58.04249491,2.482408131,0,1.780151313
789.45,2929629,785.578544,780.9678468,773.1589202,8.31928131,8.924124604,59.33127141,0.203084343,0,1.393375135
797.65,5083346,789.6023626,783.3510116,774.9730742,8.993096252,8.937918934,62.7034737,1.669746989,0,0.351031154
800.45,3985192,793.2182418,785.7937242,776.8602539,9.641890338,9.078713215,63.80705864,3.772606469,0,-0.25610594
797,4564569,794.4788278,787.3946207,778.352087,9.765112026,9.215992977,61.39645171,2.534413997,0,0.17565872
795.85,6627536,794.9358852,788.6025321,779.6482287,9.658632014,9.304520784,60.57493937,2.929384377,0,0.320412138
798.4,6996695,796.0905902,790.0021703,781.0372488,9.668556427,9.377327913,61.79564437,3.212462026,0,-1.960170341
782.75,8760569,791.6437268,788.966146,781.1641192,8.317715936,9.165405517,51.29788415,0.21765572,0,-0.625998084
777.85,5223386,787.0458178,787.3781252,780.9186289,6.773693148,8.687063043,48.51871794,-1.817608078,0,-2.455486276
731.7,14123957,768.5972119,779.4241073,777.2728045,1.805314118,7.310713258,31.31230308,-6.96166317,1,3.696870302
741.05,9821523,759.4148079,773.9420919,774.5896338,-1.361994969,5.576171613,36.24537406,-6.130850592,0,2.3885028
747,7826587,755.2765386,770.0932217,772.5459573,-3.353339753,3.79026934,39.2360834,-6.34990284,0,1.572958501
758.75,11013444,756.4343591,768.4727614,771.5240345,-3.937973532,2.244620765,44.74815526,-5.209569617,0,-0.546952224
754.6,7755293,755.8229061,766.4909384,770.2704023,-4.68219688,0.859257236,43.25567991,-5.319949812,0,-2.073946462
738.95,9216022,750.198604,762.5565186,767.9503725,-6.460352531,-0.604664717,38.09558585,-7.14958849,0,-4.668786792
704.45,10308697,734.9490694,754.2555874,763.2466412,-10.53200892,-2.590133558,29.68779569,-11.76728457,0,-2.619064518
686,16165054,718.6327129,744.5047892,757.5246678,-15.07382508,-5.086871863,26.33982224,-12.36026828,0,-6.362973761
631.2,13965689,689.4884753,728.3183907,748.167285,-22.83195655,-8.6358888,19.35723646,-18.85324934,0,1.766476553
642.35,16903140,673.7756502,716.037192,740.3289676,-27.76061275,-12.46083359,23.78440713,-12.21128878,0,-8.180898264
583.15,19140854,643.5671001,697.0533075,728.6860811,-36.02824239,-17.17431535,18.10213345,-21.30760408,1,3.952670839
554.95,16060126,614.0280667,676.752835,715.8167418,-44.34472439,-22.60839716,16.12578804,-25.70950469,1,15.86629426
534.3,15391568,587.4520445,656.40243,702.3710572,-52.0024271,-28.48720315,14.84746388,-29.5815486,1,22.1598353
545.55,16584106,573.4846963,640.5663686,690.7546826,-56.51199558,-34.09216163,18.63181835,-27.70341903,1,19.64072954
585.2,21356183,577.3897976,632.6568873,682.9358172,-56.23815898,-38.5213611,30.37613386,-20.80654983,1,11.53451811
526.45,17146303,560.409865,617.4844749,671.3442752,-60.06933361,-42.8309556,24.68971828,-25.26793953,1,23.98138475
589.8,20029537,570.2065767,613.5295499,665.3039585,-57.3328541,-45.7313353,38.1376614,-14.02332362,1,10.66463208
606.2,18339650,582.2043845,612.4824713,660.9258875,-53.2272607,-47.23052038,41.07132415,-3.960709759,1,7.670735731
643,14868843,602.4695896,616.8421183,659.598044,-46.46843669,-47.07810364,47.13005131,0.10119094,0,1.508553655
652.7,13495469,619.2130598,621.9646728,659.0870778,-39.86971774,-45.63642646,48.62931716,11.9266055,0,-1.715949134
626.7,14625720,621.7087065,622.6411481,656.688035,-36.31949956,-43.77304108,44.9498549,12.92909271,0,2.361576512
641.5,15175528,628.3058043,625.3352698,655.5629953,-31.94346538,-41.40712594,47.39006381,20.06363466,0,-0.381917381
602.8,13083865,619.8038696,622.1159456,651.6546253,-31.23809997,-39.37332075,42.13104522,10.49399688,1,6.013603185
585.7,10221890,608.435913,616.9136676,646.7690975,-31.69357607,-37.83737181,40.01784365,0.085440875,1,9.10875875
639,15146526,618.623942,620.068858,646.1936088,-27.43739835,-35.75737712,48.66150266,21.37904834,0,2.237871674
631.6,11806901,622.9492947,621.716164,645.1126007,-24.38042267,-33.48198623,47.63516001,7.087148186,1,3.435718809
636.25,11931287,627.3828631,623.7924263,644.4561118,-21.33657651,-31.05290429,48.37204164,4.957109865,0,2.679764244
637.4,8330291,630.7219087,625.7363654,643.9334369,-18.61690699,-28.56570483,48.56481535,-0.870917574,1,6.573580169
639.05,11963493,633.4979392,627.6383132,643.5717008,-16.14232937,-26.08102973,48.85986529,-2.091313008,1,6.298411705
623.85,17783310,630.2819594,627.0971256,642.1108341,-15.23213517,-23.91125082,46.22902617,-0.454763045,1,8.888354572
628.75,8878372,629.7713063,627.3332505,641.1211427,-13.95455128,-21.91991091,47.2157231,-1.987529228,1,8.039761431
653.3,13322995,637.6142042,631.0427861,642.0232802,-10.83616446,-19.70316162,51.97103695,8.377571334,1,3.979794887
633.2,11660678,636.1428028,631.3509595,641.3697039,-9.872913647,-17.73711203,48.14658391,8.109953901,1,12.99747315
641.85,8267159,638.0452019,632.8508225,641.4052814,-8.315689638,-15.85282755,49.85670001,0.44600939,1,11.47464361
679.3,14451294,651.7968012,639.4864193,644.2122976,-4.013412257,-13.48494449,56.53956504,7.552248258,1,5.329015163
658,7319950,653.8645342,642.1312165,645.2336089,-2.296090521,-11.2471737,52.27244321,3.418467583,1,8.738601824
664.6,7183316,657.4430228,645.3410427,646.6681564,-0.397948529,-9.077328663,53.4449053,4.267336053,1,7.658742101
660.7,7296594,658.5286818,647.5351795,647.7075522,0.78262367,-7.105338197,52.62227523,3.387841327,1,8.294233389
676.55,8639246,664.5357879,651.6801538,649.8440298,2.963042075,-5.091662142,55.61252879,8.44754348,1,5.757150248
715.5,16254036,681.5238586,660.7972747,654.707435,7.744702739,-2.524389166,61.9654689,13.7972167,0,-3.892382949
673.7,9122803,678.9159057,662.6405212,656.1142917,8.068286419,-0.405854049,53.17042533,3.122608296,1,3.035475731
673.7,6393108,677.1772705,664.2204467,657.4169367,8.229860112,1.321288783,53.17042533,6.396083386,1,3.035475731
665.9,7934457,673.4181803,664.4603829,658.0453118,7.640439386,2.585118904,51.58587251,3.746981382,1,4.242378736
664.95,4779550,670.5954536,664.5303282,658.5567702,7.015788511,3.471252825,51.3850156,-2.112468718,1,4.391307617
674.2,8400376,671.796969,665.9117099,659.7155279,7.184329409,4.213868142,53.29201236,2.462006079,0,2.959062593
682.9,7370192,675.4979794,668.3386085,661.4328962,7.928521515,4.956798816,55.07690333,2.753535961,0,1.647386147
687.65,7356063,679.5486529,671.0973787,663.3749039,8.800141866,5.725467426,56.06408982,4.079007114,0,0.945248309
694.15,8287106,684.4157686,674.3906103,665.6545407,9.901267305,6.560627402,57.44228968,2.601433745,0,-0.259309947
658.15,16888356,675.6605124,672.0705231,665.0986488,7.779342594,6.804370441,48.38888353,-8.015373864,1,5.196383803
652.3,9255353,667.8736749,669.2461627,664.1506007,5.561545826,6.555805518,47.09006755,-3.176488051,1,8.148091369
663.9,10435495,666.5491166,668.4824252,664.1320377,4.68593245,6.181830904,49.95834084,-1.454653407,1,6.552191595
668.6,5902238,667.2327444,668.4992216,664.4629979,4.32143841,5.809752405,51.11468286,0.405466286,1,5.803170805
669.55,5795193,668.0051629,668.6493328,664.8398128,4.062402471,5.460282419,51.35934371,0.691781337,1,5.653050556
672.2,7214401,669.403442,669.1565709,665.3850119,4.024554913,5.173136917,52.07980648,-0.296647879,1,5.340672419
692.35,11867864,677.0522946,672.469918,667.3824184,5.556445801,5.249798694,57.26334687,1.383804364,0,2.274860981
680.55,7099719,678.2181964,673.6242154,668.3577948,5.752013353,5.350241626,53.60641927,-1.032502,1,4.048196312
705.45,8774694,687.2954643,678.170756,671.1053656,7.826010571,5.845395415,59.48600501,1.627890225,0,0.37564675
707.4,9440121,693.9969762,682.3463623,673.793857,9.517307417,6.579777815,59.91445152,7.483096559,0,1.90132881
691,28291172,692.9979841,683.5825963,675.0683861,9.425676086,7.148957469,54.67732879,5.932852982,1,4.319826339
699.55,12276649,695.1819894,685.863654,676.881839,9.928521327,7.704870241,56.7975282,5.369784606,1,3.044814524
708.1,7059409,699.4879929,689.0402748,679.1942954,10.89139414,8.34217502,58.86961829,5.907867185,0,1.800593137
701.55,11378568,700.1753286,690.8273784,680.8502735,10.99915609,8.873571234,56.62884653,4.7793294,0,2.751051244
707.75,10783594,702.7002191,693.2448958,682.8428458,11.45282536,9.389422059,58.24882836,5.288604582,0,1.850936065
703.55,7718943,702.9834794,694.7170535,684.3767091,11.34270498,9.780078643,56.70370592,1.61767892,0,2.458958141
720.85,10719124,708.9389863,698.4503316,687.0784344,12.50722372,10.32550766,61.2619254,5.921680993,0,-0.450856628
717.6,10078863,711.8259908,701.1859985,689.3392911,13.01780422,10.86396697,59.98429854,1.722304912,0,-0.24386845
715.85,7263272,713.1673272,703.2808559,691.3030473,13.1298795,11.31714948,59.26754524,1.194515126,0,-0.272403436
703.95,8825914,710.0948848,703.3764479,692.2398586,12.11877176,11.47747393,54.49871385,1.874095514,0,1.41345266
692.05,9796064,704.0799232,701.7583839,692.225795,10.23919992,11.22981913,50.15285727,-1.07211779,1,4.132649375
687.55,7857344,698.5699488,699.7286148,691.8794398,8.290940499,10.6420434,48.57540649,-2.902132467,1,4.814195331
701.2,10132423,699.4466325,699.9388127,692.5698517,7.758931662,10.06542105,53.36678334,-0.04988953,0,2.773816315
703.65,7291919,700.847755,700.4689823,693.3906034,7.449136344,9.542164113,54.19177777,-0.5793006,1,6.33127265
713.9,6670206,705.1985034,702.3876991,694.909818,7.939192589,9.221569808,57.57348112,1.471110795,1,4.804594481
705.55,22438873,705.3156689,702.8394564,695.6979796,7.566567794,8.890569405,54.07154559,-2.122494278,1,6.044929488
703.7,7804139,704.7771126,702.9623912,696.2907219,7.04081825,8.520619174,53.29803407,-1.937012263,1,6.323717493
720.65,12157486,710.0680751,705.4891924,698.0951128,7.900805722,8.396656484,59.07464495,0.670531536,1,4.988552002
714.15,10220908,711.4287167,706.7264507,699.2843637,7.96602889,8.310530965,56.20366018,1.448966546,1,6.798291675
700.5,14945304,707.7858111,705.8369577,699.3744109,6.837459817,8.015916735,50.63807385,1.221010043,1,9.064953605
748.2,26030535,721.2572074,711.8888209,702.9911212,9.680461714,8.348825731,64.03930756,8.821176642,1,6.141406041
731.75,8954490,724.754805,714.7261322,705.1214085,10.48531549,8.776123682,58.1737175,4.356816885,1,8.527502562
735.95,10411347,728.4865366,717.7581133,707.4050079,11.33145089,9.287189124,59.20121409,4.590350316,1,7.908145934
731.9,5477687,729.6243578,719.7783828,709.2194517,11.54216722,9.738184743,57.72852192,2.521361535,1,8.505260281
756.6,17263764,738.6162385,725.0386139,712.729122,13.54609406,10.49976661,63.66505023,7.235490043,1,5.346286016
762.7,7796573,746.644159,730.4188119,716.4306685,15.44836046,11.48948538,64.97333261,8.384254654,1,4.503736725
764,8811009,752.4294393,735.2161245,719.9543227,16.86639413,12.56486713,65.26041054,6.015402761,1,8.763089005
794.15,19362666,766.3362929,743.6352495,725.4502988,20.19030775,14.08995525,71.16341902,11.2021284,1,14.71384499
774.7,8476675,769.1241953,748.073071,729.0984248,21.01285766,15.47453573,63.64959,10.59243398,1,17.59390732
781.7,6854196,773.3161302,752.876918,732.9948378,21.97624738,16.77487806,65.07867587,4.477412457,1,19.52155558
781.85,5206452,776.1607534,757.0159297,736.6137387,22.49256414,17.91841528,65.11032951,6.846600615,1,19.8119844
797.05,10804911,783.1238356,762.7350826,741.0904988,23.85329592,19.10539141,68.25085369,8.302194443,1,17.5271313
783.25,8961822,783.1658904,765.6657851,744.2134248,23.54670918,19.99365496,62.7300642,7.01598579,1,19.59782956
830.95,30060998,799.0939269,774.9921015,750.6383563,26.84329553,21.36358308,71.35515312,9.826856992,1,12.73241471
911,90433393,836.3959513,794.4218013,762.5169966,35.50593959,24.19205438,79.8026353,19.44408024,1,4.110867179
903.15,31682904,858.6473009,809.9544011,772.9342561,41.26207452,27.60605841,77.39233189,18.21335079,1,6.610197642
934.3,18421083,883.8648672,827.7180581,784.8872741,47.78654405,31.64215554,79.97674659,17.64779953,1,3.055763673
936.75,12877814,901.4932448,843.2940498,796.1363649,52.54917352,35.82355913,80.16876765,20.91777462,0,2.786228983
917.9,14354421,906.9621632,853.9520427,805.1558935,54.1780237,39.49445205,74.26752949,17.42356403,1,5.240222246
907.95,13052804,907.2914421,861.6660366,812.7702717,54.0430428,42.4041702,71.28468523,16.12841338,1,6.393523872
922.85,18209670,912.4776281,870.4066028,820.9243257,54.51001738,44.82533963,73.03145999,15.78320055,1,4.675732784
948.45,16828218,924.4684187,881.5556595,830.3706719,56.29684913,47.11964153,75.7597967,21.09160549,0,1.850387474
962.85,15819466,937.2622792,893.1691367,840.1839555,58.20394694,49.33650262,77.15955272,15.87339792,0,0.830866698
954.15,11152710,942.8915194,901.8806886,848.6258847,58.34080196,51.13736248,74.3655345,4.736553238,0,1.750248913
961.45,12492569,949.0776796,910.3905903,856.9832266,58.36550829,52.58299165,75.17774583,6.455184632,0,0.977689947
966,12704359,954.7184531,918.3347917,865.0585431,58.08269407,53.68293213,75.69466146,3.392914481,0,0.502070393
956.9,8480166,955.4456354,923.8441071,871.861614,56.47327901,54.24100151,72.4452619,2.151054177,0,1.457832584
949.85,11133259,953.5804236,927.5592347,877.6385315,54.00637799,54.1940768,69.94031871,3.480771326,0,2.210875401
944.7,9616176,950.6202824,930.0079154,882.6060477,51.04733726,53.56472889,68.08822605,4.047579713,0,2.768074521
970.85,10976523,957.3635216,935.842499,889.1426367,50.23330437,52.89844399,72.12471336,5.201278648,0,-1.37508369
950.9,8010973,955.2090144,937.9935705,893.7172562,47.431617,51.80507859,65.33495765,0.2583162,0,1.750972763
951.35,5716472,953.9226763,939.9016319,897.9863484,44.73192899,50.39044867,65.41404811,-1.194370878,0,1.702843328
948.45,6802508,952.0984508,941.1228273,901.7243966,41.8756842,48.68749578,64.39439932,-0.597390347,0,2.013812009
954.95,6908732,953.0489672,943.0981377,905.6670339,39.67918833,46.88583429,65.68549195,-0.676062198,0,1.319440808
951.2,5097705,952.4326448,944.2555466,909.0398462,37.20695722,44.95005887,64.23826878,-1.532091097,0,1.718881413
953.6,4663873,952.8217632,945.5904685,912.3405984,35.03746609,42.96754032,64.77320722,-0.344863622,0,1.462877517
957.5,9008716,954.3811755,947.2918302,915.6857392,33.24954609,41.02394147,65.67182305,0.805390325,0,1.049608355
967.55,6142171,958.7707837,950.1858544,919.5275363,32.27155125,39.27346343,67.94133529,2.418757277,0,-0.852669113
959.3,6622744,958.9471891,951.4878752,922.4736447,30.47942936,37.51465661,64.18970741,-1.189679147,0,-0.432607109
955.15,5656667,957.6814594,952.0110359,924.8941155,28.3969472,35.69111473,62.32534974,0.446944999,0,-0.455425849
948.8,6513784,954.7209729,951.5523165,926.6649218,25.93520822,33.73993343,59.4786901,-0.268040153,0,0.21079258
947.4,5798579,952.2806486,950.9591284,928.2008535,23.5992565,31.71179804,58.84059288,-0.110706943,0,0.358876926
938.1,6233923,947.5537657,949.1221101,928.9341236,20.75827716,29.52109387,54.64659541,-1.764490287,0,1.353800235
950.8,5153663,948.6358438,949.3618086,930.5538181,19.3089825,27.47867159,58.94961941,-0.042052145,0,-0.394404712
947.05,6154300,948.1072292,949.0315503,931.7757575,17.65430454,25.51379818,57.22319253,-0.686870805,0,-1.214297028
935.25,7593988,943.8214861,947.0627574,932.0331088,15.21540523,23.45411959,52.05687929,-2.323759791,0,0.433039294
928.6,12808369,938.7476574,944.4252206,931.7788045,12.60070743,21.28343716,49.35265038,-4.02563175,0,1.152272238
914.15,6907783,930.5484383,940.1001891,930.4729671,9.255850658,18.87791986,44.00351513,-4.706556864,0,2.833233058
924,5678696,928.3656255,937.8001621,929.9934881,7.315511585,16.5654382,48.13054709,-3.261267864,0,2.348484848
